datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2012-10-16 09:30:00,5.136,3.352,2.768,7.066,2.768,26.379,-1.007,-1.004,-0.139,-2.021,-0.060,-0.167,2.547,-55.929,-2.742,0.993,-0.945,-0.439,0.606,-1.176,0.534,0.525,0.615,0.566,3.927,3.204,0.046,-0.007,0.302,2.100,2.102,34.598,34.598,1.008,1.051,1.043,1.038,1.061,-1.238,0.110,-0.053,0.053,-0.388,1.759,1.727,0.887,1.210,1.212,1.050,3.434,3.653,3.653,3.653,3.585,3.616,3.623,3.655,-1.855,0.977,-0.956,-0.137,0.863,1.011,0.850,0.761,-0.081,0.306,1.297,1.000,207.876,29.421
2012-10-16 10:00:00,5.171,3.386,2.617,7.114,2.617,-64.071,-1.184,-1.105,-0.189,-3.000,-0.065,-0.234,2.000,3.527,-3.400,-0.010,-1.112,-0.490,0.602,-1.156,0.669,0.613,0.643,0.577,4.594,3.760,0.029,-0.011,0.308,2.146,2.125,35.375,35.375,1.007,1.054,1.043,1.039,1.061,-5.886,0.055,-0.088,0.027,-0.482,1.383,1.701,0.969,1.230,1.224,1.057,3.449,3.670,3.670,3.670,3.585,3.619,3.637,3.689,-2.200,-0.033,-1.004,-0.176,0.676,1.567,0.921,0.751,-0.006,-0.262,1.158,1.000,208.829,29.354
2012-10-16 10:30:00,5.161,3.365,2.265,7.101,2.265,11.087,-1.072,-1.251,-0.123,-2.573,-0.068,-0.295,2.174,2.372,-3.121,2.506,-1.061,-0.557,0.596,-1.140,0.764,0.666,0.661,0.586,4.174,3.363,0.022,-0.014,0.318,2.188,2.145,23.884,23.884,1.007,1.055,1.045,1.040,1.061,35.500,0.015,-0.121,0.011,-0.579,1.787,1.595,1.028,1.235,1.228,1.057,3.449,3.670,3.670,3.686,3.585,3.630,3.644,3.703,-2.083,0.905,-1.067,-0.240,0.874,0.842,0.738,0.655,-0.033,-3.180,0.859,1.000,208.670,29.388
2012-10-16 11:00:00,5.148,3.358,1.886,7.082,1.886,7.899,-1.198,-1.464,-0.158,-3.444,-0.070,-0.359,1.642,1.891,-3.461,-7.767,-1.235,-0.659,0.589,-1.122,0.789,0.702,0.676,0.593,4.143,3.330,0.013,-0.045,0.331,2.228,2.165,12.627,12.627,1.007,1.055,1.045,1.040,1.062,4.175,-0.022,-0.157,-0.002,-0.681,0.902,1.426,1.084,1.224,1.223,1.065,3.449,3.670,3.670,3.668,3.585,3.630,3.662,3.689,-2.893,16.145,-1.356,-0.341,0.609,0.750,0.661,0.614,0.029,-1.291,-2.336,1.000,208.390,29.426
2012-10-16 11:30:00,5.177,3.380,1.665,7.122,1.665,13.686,-1.260,-1.152,-0.091,-4.654,-0.073,-0.423,1.601,1.712,-2.092,1.060,-1.238,-0.509,0.582,-1.104,0.770,0.730,0.691,0.600,5.272,4.249,-0.007,-0.066,0.353,2.268,2.185,9.241,9.241,1.006,1.057,1.047,1.042,1.062,2.962,-0.061,-0.188,-0.015,-0.769,0.677,1.192,1.198,1.216,1.222,1.066,3.449,3.670,3.670,3.666,3.585,3.630,3.655,3.687,-2.195,0.845,-1.563,-0.231,0.687,0.778,0.662,0.570,-0.591,-0.029,0.663,1.000,208.203,29.233
2012-10-16 12:00:00,5.170,3.373,1.542,7.111,1.542,6.545,-1.096,-1.222,-0.073,-14.465,-0.076,-0.491,2.335,1.668,-2.176,0.790,-1.061,-0.531,0.574,-1.088,0.866,0.748,0.700,0.606,5.057,4.160,-0.047,-0.099,0.377,2.307,2.204,6.641,6.641,1.005,1.057,1.048,1.043,1.062,2.558,-0.099,-0.218,-0.025,-0.935,0.558,0.867,1.277,1.229,1.220,1.062,3.449,3.670,3.670,3.661,3.585,3.630,3.689,3.686,-1.945,0.532,-1.373,-0.234,1.168,0.622,0.607,0.532,0.078,-0.678,21.900,1.000,208.016,29.252
2012-10-16 12:30:00,5.203,3.392,1.470,7.157,1.470,7.636,-1.549,-1.466,-0.176,-57.960,-0.081,-0.579,2.756,1.951,-3.331,-0.118,-1.489,-0.646,0.565,-1.071,0.867,0.770,0.712,0.613,4.954,4.362,-0.085,-0.141,0.401,2.346,2.224,4.933,4.933,1.005,1.056,1.049,1.043,1.062,2.011,-0.146,-0.259,-0.038,-1.208,0.623,0.880,1.321,1.222,1.223,1.065,3.449,3.670,3.682,3.692,3.585,3.623,3.694,3.686,-2.235,0.368,-1.528,-0.331,0.857,0.806,0.735,0.637,-1.128,-1.104,0.051,1.000,209.371,29.252
2012-10-16 13:00:00,5.153,3.365,1.249,7.088,1.249,4.912,-1.531,-2.273,-0.119,16.202,-0.085,-0.679,2.044,1.811,-6.459,-0.263,-1.523,-0.999,0.554,-1.055,0.832,0.792,0.722,0.620,3.378,3.247,-0.143,-0.204,0.438,2.385,2.243,3.862,3.862,1.004,1.057,1.049,1.045,1.063,1.858,-0.199,-0.308,-0.050,-1.661,0.460,0.576,1.292,1.205,1.212,1.065,3.449,3.670,3.674,3.674,3.585,3.634,3.686,3.693,-3.112,-0.177,-1.815,-0.509,0.919,0.699,0.619,0.533,-0.603,-1.412,-0.121,1.000,208.960,29.479
2012-10-16 13:30:00,5.137,3.365,0.984,7.067,0.984,5.157,-1.631,-3.337,-0.029,7.534,-0.089,-0.782,0.915,1.466,-13.792,-1.109,-1.711,-1.443,0.544,-1.040,0.795,0.801,0.723,0.625,2.932,2.793,-0.205,-0.283,0.477,2.411,2.256,3.113,3.113,1.002,1.056,1.051,1.045,1.063,1.505,-0.246,-0.367,-0.057,-2.575,0.198,0.449,1.166,1.173,1.193,1.058,3.449,3.651,3.648,3.646,3.585,3.642,3.686,3.691,-3.395,-1.146,-1.898,-0.769,0.571,0.694,0.615,0.545,-1.514,-6.449,-0.295,1.000,208.839,29.552
2012-10-16 14:00:00,5.036,3.282,0.840,6.924,0.840,2.188,-2.159,-4.815,-0.083,5.282,-0.093,-0.898,0.357,1.095,3.157,-0.297,-2.779,-1.973,0.533,-1.025,0.766,0.796,0.720,0.627,2.368,2.250,-0.274,-0.392,0.528,2.431,2.267,2.596,2.596,1.000,1.054,1.051,1.046,1.063,1.143,-0.293,-0.431,-0.062,-5.400,0.201,0.398,1.066,1.146,1.178,1.054,3.449,3.596,3.593,3.590,3.585,3.641,3.686,3.652,6.216,-0.391,-2.673,-0.961,0.667,0.440,0.477,0.497,-1.706,-0.025,-2.630,1.000,208.745,30.146
2012-10-16 14:30:00,5.022,3.282,0.778,6.906,0.778,1.650,-2.179,-5.741,-0.103,3.844,-0.098,-1.050,0.138,0.465,2.545,-0.328,-3.045,-2.253,0.521,-1.011,0.610,0.767,0.708,0.625,1.756,1.678,-0.357,-0.550,0.583,2.426,2.266,2.142,2.142,0.997,1.052,1.052,1.047,1.063,0.758,-0.348,-0.499,-0.068,111.000,0.370,0.419,0.932,1.133,1.166,1.051,3.449,3.583,3.581,3.581,3.585,3.655,3.686,3.647,4.367,-0.393,-2.975,-1.371,0.733,0.389,0.536,0.552,-1.760,0.144,56.500,1.000,208.652,30.214
2012-10-16 15:00:00,5.047,3.290,0.854,6.939,0.854,1.027,-1.882,-6.110,0.066,5.119,-0.100,-1.176,-0.013,0.177,3.762,0.620,-2.551,-2.371,0.510,-0.999,0.602,0.743,0.697,0.624,1.895,1.741,-0.487,-0.791,0.667,2.414,2.262,1.922,1.922,0.994,1.049,1.052,1.047,1.063,0.498,-0.390,-0.565,-0.064,5.947,0.985,0.601,0.880,1.142,1.172,1.052,3.453,3.583,3.581,3.581,3.585,3.680,3.668,3.589,-58.444,0.952,-2.732,-1.070,0.489,0.482,0.646,0.647,-2.856,15.800,0.676,1.000,208.091,29.987
2012-10-16 15:30:00,5.126,3.352,0.785,7.047,0.785,1.140,-1.099,-3.843,0.186,6.854,-0.102,-1.232,-0.249,0.027,-24.456,0.251,-1.226,-1.565,0.497,-0.985,0.423,0.733,0.694,0.623,3.141,2.842,-0.685,-1.209,0.766,2.389,2.252,1.851,1.851,0.993,1.047,1.053,1.047,1.065,0.366,-0.414,-0.615,-0.048,3.455,1.081,0.656,0.734,1.125,1.167,1.044,3.476,3.583,3.581,3.580,3.585,3.685,3.668,3.644,-3.578,0.492,-1.421,-0.692,0.496,0.921,0.785,0.839,-2.776,120.500,-3.400,1.000,208.129,29.533
2012-10-17 09:30:00,5.097,3.327,0.944,7.006,0.944,-15.000,-1.627,-2.152,0.921,5.574,-0.104,-1.215,-0.871,-0.069,1.567,0.547,-1.994,-0.862,0.492,-0.978,0.456,0.732,0.696,0.623,3.176,2.573,-0.689,-1.217,0.777,2.380,2.248,1.832,1.832,0.991,1.046,1.053,1.048,1.065,0.210,-0.421,-0.630,-0.038,2.923,0.996,0.710,0.727,1.108,1.165,1.044,3.476,3.583,3.581,3.591,3.585,3.666,3.654,3.654,1.859,0.226,-2.855,-0.286,0.541,0.921,0.884,0.765,6.333,-0.379,9.062,1.000,206.475,29.470
2012-10-17 10:00:00,5.082,3.321,0.500,6.985,0.500,-7.639,-1.325,-2.248,0.750,6.285,-0.107,-1.198,1.929,-0.224,1.835,4.582,-1.603,-0.868,0.480,-0.966,0.417,0.731,0.699,0.624,2.599,2.105,-0.724,-1.256,0.798,2.364,2.242,1.718,1.718,0.991,1.043,1.055,1.048,1.065,-2.587,-0.422,-0.663,-0.020,2.192,0.792,0.891,0.588,1.078,1.147,1.034,3.476,3.581,3.581,3.641,3.585,3.659,3.654,3.654,2.782,2.439,-2.268,-0.538,0.350,1.393,1.048,0.755,0.021,-0.550,2.781,1.000,206.260,29.528
2012-10-17 10:30:00,5.049,3.288,0.476,6.940,0.476,-7.932,-1.211,-2.484,0.907,60.625,-0.108,-1.178,4.322,-0.484,0.593,-2.291,-1.724,-0.919,0.466,-0.954,0.438,0.730,0.707,0.625,2.310,1.773,-0.788,-1.372,0.828,2.356,2.238,1.581,1.581,0.991,1.041,1.055,1.049,1.065,-2.483,-0.427,-0.699,0.000,1.883,0.643,0.946,0.556,1.071,1.142,1.029,3.476,3.581,3.581,3.611,3.585,3.641,3.636,3.634,0.751,-1.556,-2.888,-0.566,0.481,0.811,0.870,0.663,-0.034,0.733,1.860,1.000,205.410,29.600
2012-10-17 11:00:00,5.033,3.288,0.435,6.917,0.435,-6.019,-1.219,-3.083,0.853,8.698,-0.110,-1.161,-12.021,-1.213,0.559,-1.291,-1.760,-1.092,0.454,-0.942,0.436,0.727,0.719,0.625,1.945,1.492,-0.860,-1.562,0.920,2.350,2.237,1.443,1.443,0.992,1.037,1.056,1.050,1.065,-1.944,-0.433,-0.747,0.021,1.623,0.723,1.051,0.529,1.056,1.140,1.024,3.476,3.581,3.573,3.576,3.585,3.641,3.636,3.605,0.696,-1.691,-2.567,-0.632,0.415,0.737,0.801,0.621,-0.018,-0.335,-1.730,1.000,205.354,29.687
2012-10-17 11:30:00,5.035,3.300,0.460,6.920,0.460,-2.062,-1.938,-4.623,0.752,7.320,-0.113,-1.180,-3.089,-21.370,0.550,3.564,-2.938,-1.672,0.443,-0.931,0.459,0.721,0.728,0.625,1.994,1.572,-0.939,-1.885,1.037,2.343,2.233,1.309,1.309,0.994,1.034,1.057,1.050,1.065,-1.070,-0.444,-0.825,0.041,1.418,0.847,1.009,0.527,1.049,1.117,1.020,3.476,3.581,3.591,3.580,3.585,3.641,3.636,3.592,0.806,3.063,-3.049,-1.335,0.499,0.645,0.751,0.563,26.500,0.344,2.000,1.000,206.045,29.774
2012-10-17 12:00:00,5.013,3.280,0.526,6.890,0.526,-1.597,-1.865,-3.466,0.934,8.206,-0.118,-1.257,-1.191,4.468,0.384,2.707,-2.842,-1.363,0.431,-0.919,0.506,0.706,0.725,0.623,1.805,1.444,-1.084,-2.523,1.219,2.337,2.232,1.197,1.197,0.995,1.030,1.057,1.050,1.065,-0.451,-0.475,-0.922,0.058,1.357,1.683,0.973,0.555,1.055,1.128,1.021,3.482,3.581,3.596,3.572,3.585,3.636,3.636,3.580,0.789,3.105,-2.600,-0.801,0.591,0.510,0.550,0.520,-14.000,1.565,-3.398,1.000,206.017,29.900
2012-10-17 12:30:00,5.003,3.272,0.530,6.876,0.530,-1.602,-4.103,-7.609,1.021,3.708,-0.122,-1.331,-0.442,-47.846,0.479,2.095,-11.112,-2.847,0.419,-0.908,0.480,0.692,0.722,0.622,1.536,1.111,-1.325,-4.024,1.446,2.333,2.231,1.057,1.057,0.994,1.026,1.059,1.050,1.065,-0.391,-0.502,-1.058,0.087,1.237,1.536,0.945,0.542,1.044,1.109,1.018,3.509,3.581,3.551,3.551,3.585,3.636,3.634,3.572,0.864,1.941,-6.110,-1.477,0.468,0.609,0.662,0.618,31.250,-6.403,-3.320,1.000,206.811,30.079
2012-10-17 13:00:00,5.058,3.296,0.577,6.952,0.577,-0.627,-9.136,-5.330,0.666,4.824,-0.129,-1.396,-0.242,-3.300,0.691,-25.760,33.475,-2.134,0.408,-0.899,0.507,0.678,0.720,0.622,1.987,1.452,-1.764,-11.786,1.786,2.328,2.229,0.976,0.976,0.994,1.023,1.060,1.052,1.065,-0.496,-0.557,-1.174,0.113,1.160,1.370,1.147,0.584,1.044,1.104,1.016,3.513,3.581,3.573,3.573,3.585,3.636,3.605,3.569,1.003,-255.167,74.875,-1.130,0.650,0.549,0.588,0.526,6.360,3.218,0.377,1.000,208.362,29.972
2012-10-17 13:30:00,5.046,3.304,0.601,6.936,0.601,-1.600,-11.221,-6.153,0.829,5.119,-0.137,-1.438,0.438,-0.941,0.554,-1.640,13.818,-2.340,0.395,-0.887,0.540,0.670,0.720,0.621,1.942,1.424,-2.704,11.714,2.229,2.324,2.228,0.931,0.931,0.994,1.021,1.060,1.052,1.065,-0.481,-0.638,-1.248,0.135,1.136,1.637,1.223,0.630,1.058,1.102,1.015,3.513,3.581,3.573,3.592,3.585,3.636,3.592,3.590,0.867,-1.394,12.263,-1.195,0.541,0.552,0.615,0.541,0.868,1.290,0.770,1.000,207.643,29.939
2012-10-17 14:00:00,5.064,3.304,0.680,6.959,0.680,1.667,-8.010,-9.088,0.718,3.865,-0.145,-1.468,1.150,-0.087,0.516,0.758,22.740,-3.254,0.384,-0.877,0.571,0.663,0.720,0.621,2.073,1.548,-4.831,4.263,2.327,2.320,2.227,0.908,0.908,0.996,1.019,1.061,1.052,1.065,-0.413,-0.727,-1.337,0.157,1.101,2.860,1.455,0.717,1.071,1.114,1.015,3.513,3.581,3.573,3.598,3.585,3.636,3.580,3.592,0.868,0.557,15.773,-1.717,0.713,0.391,0.482,0.499,-0.993,0.188,3.852,1.000,207.858,29.871
2012-10-17 14:30:00,5.051,3.302,0.720,6.942,0.720,-0.226,-17.521,-49.083,0.592,3.618,-0.153,-1.413,1.067,0.378,0.381,2.721,8.118,-9.952,0.371,-0.868,0.670,0.661,0.720,0.621,1.912,1.457,-5.317,4.667,2.069,2.314,2.224,0.911,0.911,0.996,1.018,1.062,1.052,1.065,-0.900,-0.803,-1.423,0.182,1.088,3.315,1.518,0.776,1.070,1.114,1.016,3.513,3.586,3.586,3.596,3.585,3.636,3.572,3.599,0.553,2.494,6.236,-3.545,0.643,0.294,0.526,0.552,-2.796,1.783,1.010,1.000,208.717,30.064
2012-10-17 15:00:00,5.057,3.302,0.765,6.951,0.765,5.875,-28.030,102.333,0.648,3.006,-0.161,-1.407,0.968,0.543,0.179,1.380,7.359,-31.229,0.359,-0.859,0.658,0.657,0.721,0.622,1.931,1.463,-11.343,3.840,1.785,2.310,2.223,0.925,0.925,0.997,1.018,1.062,1.053,1.065,-0.824,-0.927,-1.565,0.198,1.058,2.746,1.706,0.754,1.073,1.127,1.017,3.513,3.586,3.586,3.596,3.585,3.636,3.569,3.597,0.086,0.773,3.814,-5.842,0.541,0.316,0.649,0.668,3.344,1.275,0.569,1.000,208.969,30.064
2012-10-17 15:30:00,5.082,3.327,0.945,6.984,0.945,1.907,-12.619,23.844,0.202,3.380,-0.170,-1.536,1.194,1.080,0.203,-53.900,17.293,20.456,0.346,-0.850,0.833,0.642,0.721,0.623,1.942,1.497,12.917,2.517,1.677,2.309,2.224,0.913,0.913,1.001,1.016,1.063,1.053,1.065,0.555,-1.121,-1.908,0.211,1.016,2.518,1.903,0.944,1.130,1.149,1.020,3.529,3.610,3.610,3.610,3.585,3.636,3.590,3.596,-0.090,-2.173,7.592,-933.000,1.096,0.577,0.739,0.860,3.571,2.591,-3.556,1.000,210.231,30.103
2012-10-18 09:30:00,5.033,3.284,2.732,6.917,2.732,1.080,-4.140,210.200,0.882,2.582,-0.173,-1.629,1.164,1.290,-0.490,2.587,-27.212,-17.922,0.340,-0.846,0.892,0.638,0.719,0.625,1.769,1.275,12.622,2.500,1.677,2.314,2.226,0.905,0.905,1.002,1.015,1.063,1.054,1.064,0.391,-1.180,-2.142,0.210,1.000,2.462,2.088,0.979,1.139,1.140,1.022,3.529,3.610,3.610,3.610,3.585,3.634,3.590,3.595,-0.660,1.022,10.635,-5.308,0.882,0.764,0.884,0.856,0.907,0.514,1.808,1.000,207.615,30.016
2012-10-18 10:00:00,4.990,3.265,2.869,6.858,2.869,0.176,-4.554,59.000,1.136,2.840,-0.176,-1.840,0.668,1.360,-0.886,3.236,32.974,-26.097,0.327,-0.837,1.137,0.631,0.714,0.630,1.483,0.995,10.727,2.409,1.574,2.329,2.234,0.877,0.877,1.001,1.012,1.064,1.055,1.064,0.198,-1.317,-2.736,0.219,0.951,2.703,1.927,1.204,1.162,1.156,1.030,3.538,3.610,3.610,3.616,3.585,3.605,3.576,3.575,-0.804,4.549,4.891,-4.790,1.335,1.079,1.003,0.880,15.241,-5.690,0.905,1.000,206.456,30.103
2012-10-18 10:30:00,4.970,3.245,2.465,6.831,2.465,0.892,-14.703,18.538,1.186,2.753,-0.180,-2.156,-0.523,1.056,-0.793,-1.377,4.355,21.205,0.314,-0.829,1.099,0.623,0.708,0.638,1.344,0.893,8.836,2.310,1.411,2.346,2.243,0.865,0.865,1.001,1.010,1.064,1.055,1.064,0.148,-1.525,-3.783,0.227,0.904,1.656,1.674,1.344,1.175,1.160,1.031,3.538,3.599,3.599,3.542,3.585,3.592,3.573,3.563,-0.740,-1.176,2.060,-5.683,1.678,0.728,0.811,0.776,0.628,0.853,0.617,1.000,206.494,30.229
2012-10-18 11:00:00,4.980,3.258,2.027,6.845,2.027,1.613,-30.217,10.347,0.978,3.064,-0.185,-2.609,-0.474,0.493,-0.622,1.266,4.636,6.728,0.303,-0.821,1.086,0.616,0.703,0.644,1.327,0.897,7.275,2.211,1.241,2.361,2.252,0.861,0.861,0.998,1.008,1.065,1.055,1.064,0.252,-1.852,-5.330,0.233,0.865,0.764,1.399,1.429,1.170,1.148,1.034,3.538,3.584,3.584,3.526,3.585,3.580,3.572,3.541,-0.741,0.981,2.799,-17.436,0.696,0.677,0.776,0.709,0.649,0.196,-1.436,1.000,207.148,30.262
2012-10-18 11:30:00,4.994,3.265,1.712,6.863,1.712,0.773,-8.425,29.444,1.124,2.190,-0.189,-2.896,-0.836,-0.104,-0.704,0.097,7.129,-46.500,0.290,-0.814,0.892,0.615,0.703,0.653,1.494,1.002,6.035,2.118,1.070,2.377,2.259,0.864,0.864,0.997,1.007,1.066,1.055,1.064,0.331,-2.187,-7.182,0.240,0.834,0.554,1.251,1.446,1.162,1.136,1.037,3.538,3.584,3.584,3.526,3.585,3.572,3.572,3.568,-0.853,-0.081,3.579,-2.237,0.788,0.620,0.756,0.690,1.798,0.876,0.619,1.000,206.522,30.093
2012-10-18 12:00:00,5.022,3.273,1.745,6.901,1.745,0.545,-4.030,-9.462,1.289,1.677,-0.192,-2.972,4.146,-1.060,-1.085,0.436,56.217,-2.636,0.278,-0.808,0.859,0.616,0.707,0.664,1.594,1.050,4.931,1.915,1.000,2.395,2.269,0.853,0.853,0.996,1.007,1.066,1.055,1.064,0.248,-2.465,-11.900,0.249,0.784,0.718,1.334,1.497,1.169,1.138,1.037,3.538,3.584,3.584,3.555,3.585,3.569,3.570,3.570,-1.103,0.514,4.678,-0.799,0.520,0.520,0.580,0.618,32.833,-0.693,9.086,1.000,205.961,29.847
2012-10-18 12:30:00,5.008,3.267,1.849,6.882,1.849,3.173,-4.306,-6.604,1.476,2.297,-0.195,-2.691,2.036,-3.000,-1.728,0.623,19.984,-1.919,0.266,-0.801,0.905,0.619,0.710,0.674,1.596,1.003,4.876,1.785,0.905,2.418,2.281,0.854,0.854,0.993,1.006,1.067,1.057,1.064,1.387,-2.612,-13.794,0.258,0.755,1.324,0.956,1.671,1.183,1.150,1.041,3.538,3.584,3.528,3.555,3.585,3.560,3.559,3.559,-1.103,0.700,4.176,-0.711,1.076,0.651,0.685,0.722,8.500,-3.656,1.101,1.000,205.270,29.827
2012-10-18 13:00:00,5.040,3.289,1.453,6.925,1.453,4.474,-3.732,-5.107,1.322,2.838,-0.197,-2.304,1.068,28.474,-9.182,0.712,-71.895,-1.438,0.254,-0.793,0.803,0.626,0.716,0.686,2.067,1.238,4.888,1.631,0.822,2.435,2.290,0.816,0.816,0.995,1.005,1.067,1.057,1.064,0.833,-2.529,-17.538,0.269,0.740,0.625,0.653,1.583,1.164,1.139,1.039,3.538,3.584,3.526,3.555,3.585,3.591,3.591,3.591,-4.546,0.674,5.629,-0.506,1.094,0.674,0.692,0.638,7.538,0.585,0.283,1.000,204.391,29.513
2012-10-18 13:30:00,5.064,3.302,1.149,6.958,1.149,2.869,-2.539,-5.705,1.194,2.699,-0.200,-1.904,0.700,1.847,-189.429,-0.092,-5.728,-1.585,0.244,-0.786,0.783,0.633,0.722,0.698,2.234,1.383,7.086,1.496,0.731,2.449,2.298,0.782,0.782,0.997,1.004,1.068,1.058,1.065,0.972,-2.171,-23.211,0.286,0.718,0.278,0.547,1.392,1.141,1.123,1.030,3.538,3.584,3.526,3.561,3.585,3.597,3.597,3.597,-150.000,-0.260,406.333,-0.877,0.632,0.671,0.683,0.634,-10.750,0.238,0.393,1.000,204.989,29.460
2012-10-18 14:00:00,5.058,3.302,1.155,6.950,1.155,3.951,-2.439,-2.987,1.179,2.302,-0.203,-1.607,0.567,0.876,1.966,5.393,-5.695,-0.832,0.233,-0.779,0.765,0.642,0.727,0.708,2.175,1.344,19.200,1.358,0.662,2.461,2.305,0.745,0.745,1.001,1.004,1.068,1.058,1.065,1.000,-1.872,-23.500,0.297,0.700,0.263,0.586,1.329,1.139,1.117,1.034,3.538,3.584,3.555,3.592,3.585,3.597,3.597,3.599,1.221,3.399,159.500,-0.369,0.615,0.472,0.517,0.560,-0.152,2.656,1.181,1.000,204.868,29.479
2012-10-18 14:30:00,5.061,3.310,1.184,6.953,1.184,3.353,-1.821,-1.865,1.271,2.128,-0.204,-1.262,0.573,0.722,1.642,-0.635,-4.169,-0.482,0.223,-0.773,0.785,0.653,0.730,0.719,2.328,1.352,-19.000,1.352,0.604,2.476,2.314,0.707,0.707,1.002,1.003,1.069,1.058,1.065,1.029,-1.580,-11.286,0.313,0.676,1.155,0.640,1.323,1.142,1.119,1.036,3.538,3.584,3.555,3.592,3.585,3.592,3.592,3.592,1.029,0.773,-108.833,-0.084,0.506,0.494,0.581,0.637,-0.850,0.213,0.498,1.000,204.363,29.392
2012-10-18 15:00:00,5.098,3.331,1.124,7.005,1.124,2.690,-1.307,-1.430,1.001,2.718,-0.205,-0.973,0.501,0.577,1.479,-0.080,-2.217,-0.338,0.212,-0.766,0.787,0.665,0.732,0.722,3.080,1.839,-5.492,1.494,0.553,2.488,2.321,0.691,0.691,1.005,1.002,1.069,1.059,1.065,0.905,-1.288,-5.778,0.323,0.657,0.744,0.606,1.235,1.127,1.116,1.044,3.538,3.584,3.555,3.589,3.585,3.615,3.615,3.615,1.227,-0.201,-6.246,0.035,0.975,0.608,0.675,0.693,-11.535,1.885,0.292,1.000,204.270,29.160
2012-10-18 15:30:00,5.160,3.365,1.040,7.088,1.040,2.270,-1.192,-2.372,0.880,4.132,-0.205,-0.699,0.224,0.372,1.788,-0.969,-1.642,-0.739,0.202,-0.760,0.758,0.672,0.731,0.724,5.961,3.625,-2.575,1.870,0.500,2.490,2.323,0.705,0.705,1.008,1.001,1.071,1.059,1.064,0.694,-1.038,-3.360,0.327,0.662,0.608,0.590,0.984,1.126,1.108,1.043,3.550,3.540,3.563,3.610,3.585,3.643,3.643,3.652,1.868,-1.339,-3.205,-0.370,1.070,0.788,0.731,0.870,-8.097,10.698,-1.040,1.000,205.120,28.938
2012-10-19 09:30:00,5.247,3.422,0.588,7.207,0.588,0.605,-1.527,-3.477,0.511,9.417,-0.206,-0.608,0.087,0.288,0.520,-0.890,-1.824,-1.335,0.197,-0.756,0.684,0.666,0.725,0.721,28.187,17.487,-2.551,2.000,0.498,2.471,2.316,0.755,0.755,1.009,1.002,1.071,1.059,1.064,0.497,-0.972,-2.808,0.316,0.675,0.608,0.688,0.887,1.095,1.081,1.045,3.558,3.528,3.615,3.650,3.597,3.693,3.693,3.701,0.947,-1.282,-1.779,-1.081,0.374,0.578,0.696,0.761,0.877,1.365,0.345,1.000,205.924,28.571
2012-10-19 10:00:00,5.286,3.464,0.714,7.262,0.714,-0.128,-2.012,-3.068,0.325,6.813,-0.210,-0.481,-0.085,0.136,0.210,-1.161,-2.337,-1.133,0.187,-0.750,0.543,0.643,0.710,0.713,inf,inf,-2.496,2.368,0.495,2.427,2.295,0.923,0.923,1.012,1.004,1.072,1.061,1.065,0.182,-0.893,-2.099,0.284,0.697,0.854,0.905,0.800,1.059,1.056,1.056,3.558,3.532,3.632,3.702,3.613,3.701,3.701,3.723,0.379,-1.034,-2.794,-0.881,0.557,0.664,0.729,0.768,-6.904,-3.331,0.034,1.000,206.858,28.484
2012-10-19 10:30:00,5.270,3.444,0.701,7.240,0.701,0.149,-1.638,-1.910,0.336,8.414,-0.213,-0.382,-0.122,0.062,0.203,0.191,-1.902,-0.708,0.178,-0.745,0.611,0.617,0.694,0.704,55.738,35.941,-2.213,3.000,0.500,2.380,2.274,1.117,1.117,1.015,1.007,1.074,1.061,1.065,0.029,-0.792,-1.516,0.253,0.720,1.060,0.951,0.770,1.040,1.059,1.066,3.565,3.532,3.634,3.738,3.636,3.715,3.715,3.751,0.309,0.159,-1.995,-0.676,0.637,0.506,0.628,0.680,1.357,0.821,0.698,1.000,205.980,28.450
2012-10-19 11:00:00,5.204,3.400,0.665,7.149,0.665,0.515,-1.712,-2.294,0.286,6.625,-0.215,-0.313,-0.118,-0.026,0.339,-0.422,-2.441,-0.844,0.168,-0.739,0.573,0.600,0.681,0.698,5.720,3.299,-1.932,7.222,0.486,2.336,2.254,1.317,1.317,1.016,1.010,1.075,1.062,1.066,0.036,-0.705,-1.174,0.227,0.758,0.832,0.909,0.757,1.022,1.041,1.067,3.581,3.566,3.651,3.717,3.650,3.715,3.715,3.749,0.493,-0.544,-3.051,-0.861,0.741,0.554,0.677,0.663,1.631,0.467,-9.485,1.000,205.662,28.769
